44362	29136	
103014	81116	
11485	525	
58334	30083	
48540	25445	
91129	6830	
128851	63237	
119626	11221	
119040	19269	
65772	58508	
10660	27954	
123811	59962	
133060	55447	
42778	54072	
137676	87719	
111180	77735	
105858	61802	
3454	81710	
76200	87426	
138601	13295	
132523	72888	
1445	52005	
77321	17256	
137233	82301	
91887	62950	
118704	35629	
64704	77419	
37069	47125	
13298	76000	
10319	64017	
142275	36966	
36439	95736	
95529	22911	
27878	92116	
3158	94428	
120332	31198	
33450	42788	
47947	71669	
128259	89406	
13306	24283	
40511	47164	
100213	18956	
72738	36548	
57234	80732	
135987	81883	
15246	26604	
7424	29648	
48422	52105	
52898	85731	
122034	20225	
119852	42768	
21339	11874	
145053	73532	
130541	94833	
21477	56987	
98664	20932	
8084	64347	
52417	82525	
3581	24016	
100293	95587	
149513	36285	
105581	47102	
20040	5660	
95980	32591	
88227	12810	
85318	99594	
90413	63826	
71595	74865	
110408	23956	
146385	57678	
36851	35282	
138416	51180	
58561	96279	
72630	20563	
39717	97188	
90267	79198	
28297	66712	
110991	41659	
23870	21276	
4607	14206	
16734	51336	
114054	60066	
18205	72821	
120496	41117	
123646	31616	
120458	87807	
13250	31608	
111829	20327	
39339	66852	
145610	2594	
70798	85716	
36935	8801	
103367	62082	
20935	33045	
114359	79108	
76192	63082	
65016	24370	
71670	97469	
97457	54062	
84029	86940	
25796	76917	
62955	21464	
76805	28448	
80268	1833	
9974	12567	
1583	36895	
12765	91251	
40734	3296	
29991	62926	
6763	79202	
17541	72522	
22485	97479	
22933	21402	
5578	71632	
98844	36049	
126502	25920	
96014	23845	
10730	38926	
85760	48192	
39736	80582	
95141	88675	
45675	80349	
10757	82518	
1235	57710	
16892	15472	
135246	43702	
53598	82560	
21234	53993	
4168	64662	
22710	39950	
11666	16497	
134065	53086	
3296	66566	
130138	96372	
115480	94121	
148782	37554	
123790	23868	
31360	54768	
103178	42033	
57515	78113	
40635	84253	
127011	49956	
77829	22043	
68602	51619	
145654	80409	
113646	66444	
98903	9923	
53599	98794	
85342	85323	
83807	94175	
26384	91250	
9122	68672	
108883	98038	
54372	60557	
104145	59127	
129274	78923	
20648	30471	
87232	40864	
95599	1358	
89810	42667	
37683	91255	
1750	17309	
89680	59611	
140710	95800	
6139	73608	
10700	41666	
123932	36109	
124455	30598	
95097	64805	
6042	80487	
77901	21789	
140787	31618	
30359	65252	
17688	25983	
86463	72238	
79693	96115	
58291	31716	
5363	82902	
123920	39436	
143210	21468	
107052	27473	
71991	92914	
1536	62735	
75521	18806	
148995	82653	
100869	13523	
33506	38455	
112906	43128	
38156	17702	
32847	64948	
114841	44175	
17840	84177	
70090	86677	
26887	51626	
29691	5611	
55326	55049	
70277	20570	
6451	77089	
56337	3147	
125237	58149	
132567	39890	
94347	82404	
110548	46040	
118708	20226	
97034	61507	
107321	89364	
140129	62468	
29998	48471	
139611	65660	
140471	10253	
55573	52748	
92951	24565	
122970	41336	
38132	50790	
57090	60247	
91015	40168	
118295	39161	
56767	38575	
2424	9557	
43669	76180	
115958	23630	
126394	95538	
124988	75266	
90412	89530	
136395	3791	
50919	47092	
68419	36194	
90553	5234	
142110	1437	
140734	43058	
133975	95332	
60682	21937	
7720	73893	
140117	38982	
119697	75266	
8544	61762	
48148	84251	
4405	20962	
94012	62236	
54077	52270	
134462	80321	
55916	97938	
18712	16930	
51830	87382	
62615	4479	
57093	42491	
3220	26153	
94770	26389	
5054	33482	
17313	38464	
141971	53778	
11241	51104	
56359	93407	
103376	15545	
92472	52232	
80870	49255	
30952	31142	
28536	27579	
146169	89088	
3797	46835	
87127	18673	
124413	75157	
131886	39576	
122404	49448	
77933	82172	
46278	4942	
10786	16442	
17877	21090	
50757	42380	
118542	23626	
8945	2584	
71354	30873	
16205	93330	
1184	5028	
29976	62735	
72840	70334	
947	28007	
120026	57299	
70168	326	
138964	54174	
7816	99375	
40954	64679	
73603	92749	
71880	34652	
34592	88280	
52499	13578	
134509	34688	
129054	11544	
24528	80154	
122649	79712	
12923	61988	
66099	97900	
68510	71029	
147488	22505	
105623	3270	
80997	88074	
60228	46520	
32560	86684	
57177	64672	
116741	33953	
4237	67958	
16948	85484	
51231	45686	
100758	57304	
56534	53520	
30101	85988	
122997	47570	
85515	52911	
22430	72592	
42259	58252	
136797	27437	
103852	52834	
78293	7913	
106028	66371	
39193	7303	
73297	88423	
126208	8506	
25875	89924	
106267	12907	
91397	80364	
99459	8650	
63402	64963	
134283	1870	
3796	58332	
147605	81450	
70551	82319	
86080	95215	
135612	66393	
78815	78264	
77634	48367	
50229	15734	
95119	50784	
33004	67352	
933	12263	
49862	56182	
10735	96938	
114330	76314	
10698	63698	
24384	73036	
53873	89703	
7896	68121	
9392	44934	
145476	18815	
133754	75554	
105301	5976	
42134	61141	
55747	58112	
80324	39009	
48775	83396	
16366	82504	
25298	74665	
25449	20964	
42193	33526	
45387	86308	
88440	32512	
61094	12387	
20698	26704	
7282	23622	
80779	70162	
68105	44594	
48941	66749	
2300	61864	
137590	98586	
59604	69663	
131907	55859	
6130	99708	
139110	28953	
8423	90287	
110826	50034	
143423	22445	
134263	22429	
109032	24774	
88545	22499	
108770	5411	
35979	17916	
41118	78046	
47593	43899	
128648	58493	
54563	30071	
7969	55532	
112853	3351	
10565	32918	
133235	59354	
80860	14272	
122154	45152	
128476	93090	
82178	36568	
64379	83843	
28607	90758	
91378	16463	
44167	6160	
33501	52184	
30718	86150	
87102	23847	
133340	27853	
117314	87357	
69009	48774	
87148	5834	
54735	20511	
65133	1033	
12165	43925	
95541	24662	
95980	3748	
33570	5869	
125577	34062	
101047	53537	
55027	85763	
52569	98933	
44207	41331	
32387	88794	
75880	62061	
123497	77958	
108346	19027	
25257	70573	
127453	99357	
62205	87871	
23278	61862	
144157	40446	
87785	24918	
44850	29369	
17987	52589	
99925	62858	
137076	83625	
107846	12937	
55746	34837	
130041	43787	
28920	80046	
63434	57755	
7397	37842	
25969	32466	
86641	67655	
29105	89686	
130043	72646	
126570	29389	
17517	61730	
15838	6012	
56017	40313	
95377	55424	
13773	42837	
38441	45640	
139129	38463	
117125	35853	
118097	33154	
52122	50927	
127174	64247	
101272	35022	
132831	99634	
42604	63170	
98350	37128	
3599	34103	
134525	93276	
60059	2824	
75446	14085	
64045	84182	
55202	86268	
102262	73478	
139113	84007	
88715	55701	
63336	87870	
6957	84728	
63313	58743	
74787	6612	
33260	9746	
62003	39926	
44204	31651	
149103	98001	
98428	28087	
11676	97778	
112279	6756	
59966	75873	
138215	79986	
15120	67542	
147926	52768	
22144	56758	
74256	50549	
140102	63081	
126042	96996	
99076	87448	
24299	37275	
83785	26312	
10600	21288	
12160	31630	
121966	98759	
24726	23150	
47976	29677	
81257	42996	
63089	23882	
118971	71950	
130547	75231	
79862	29732	
93214	40028	
100041	22389	
20724	42068	
89873	1935	
95089	128	
57955	37611	
12200	50668	
45125	72739	
12264	44546	
6908	82128	
79005	15569	
89088	46660	
54051	40249	
68284	33	
27062	22998	
146274	7220	
87541	59367	
133067	4466	
124580	64154	
48908	74829	
123120	15606	
11652	84466	
145278	26884	
4818	63651	
101389	60218	
142339	31436	
1594	43365	
85241	90500	
32673	40499	
9063	90178	
102833	10907	
114265	25721	
85641	50057	
5584	26130	
64926	4394	
65291	96548	
121838	2928	
104577	89875	
101007	21858	
69595	7906	
23441	85732	
118991	20854	
36210	30846	
90998	52904	
143376	6187	
46127	44902	
79529	24097	
51917	85000	
114174	74295	
99179	31338	
92646	67960	
40080	46762	
44911	72867	
58046	78560	
125775	99516	
48724	42325	
64584	25683	
125907	15105	
17242	9231	
51917	95589	
100851	46294	
117513	29570	
126545	26331	
19875	46612	
80984	99845	
1105	27406	
106239	42968	
124945	85363	
80501	62659	
145726	29614	
20369	46053	
89409	71983	
94199	58620	
70515	23587	
73350	12748	
111232	61422	
138654	72584	
107128	56232	
134223	53024	
89024	80721	
55340	96615	
115637	65394	
40287	87039	
30240	97938	
121398	27203	
95429	48689	
117019	41361	
73286	89797	
50737	96275	
37732	8686	
56666	19337	
41845	66840	
98901	65684	
116417	74285	
82997	5633	
69494	33844	
78509	66640	
20844	26602	
119896	50367	
16355	47003	
143381	59192	
149752	58173	
113535	17205	
14343	71594	
76938	32651	
97146	56664	
76185	39034	
145999	32566	
137597	75599	
88743	80837	
142456	67251	
143771	30416	
91776	4020	
114473	82154	
145919	70222	
56365	8547	
56614	78102	
138715	86790	
84370	72899	
129960	57682	
92455	88313	
120232	92531	
51081	35251	
148129	25276	
87417	29292	
143727	39780	
132684	46603	
94769	95290	
72776	55561	
86065	76934	
62503	34655	
76289	30685	
32574	86480	
13137	93536	
116071	45041	
44189	28146	
13947	64657	
12946	4660	
65372	79273	
40001	4863	
121661	90945	
30652	67741	
149157	47003	
136126	57221	
75752	93121	
147368	53905	
89062	99398	
71381	61278	
38592	42267	
86238	11167	
54244	32849	
46858	95453	
32714	62566	
59293	33519	
108870	4942	
98882	98994	
142014	96575	
76419	12390	
1814	81977	
138405	42469	
113783	21264	
38032	51841	
103758	75864	
82716	97656	
15232	82059	
105160	36598	
87483	30393	
22339	76328	
54264	5389	
44733	19192	
123261	58200	
126248	83274	
147343	21213	
680	66802	
114852	10168	
108457	65743	
92086	94732	
5024	61672	
36692	88679	
64282	74498	
106563	62292	
47056	77339	
147537	63484	
47660	28102	
11770	79130	
140565	94787	
95139	19770	
11414	88698	
47380	5965	
27406	39700	
75283	55276	
111872	27607	
53435	7686	
76490	3420	
117436	20681	
45906	84494	
139867	47593	
62412	10240	
94554	96975	
93929	33515	
59699	62496	
37338	56868	
142557	69864	
81106	14711	
105553	68580	
94457	63650	
26807	28938	
101405	41935	
56409	23605	
40162	63631	
66857	41904	
2090	10128	
69886	53534	
57392	61691	
33962	52388	
130750	17292	
124039	3092	
20991	49071	
97583	91447	
71119	20499	
42107	39318	
145118	26414	
26915	16612	
137555	20781	
13861	44235	
84461	71638	
55872	64402	
68565	84476	
24384	52904	
41647	69310	
103028	24881	
304	40093	
149050	36298	
130729	37207	
112237	33753	
104993	52709	
136501	80310	
34929	3789	
65661	72080	
65128	72933	
18001	35549	
44127	16197	
63206	26338	
144631	48647	
148835	85435	
66110	46846	
5405	94184	
63601	62608	
49665	15701	
59627	48498	
131515	81668	
43836	20574	
52675	62936	
50357	68435	
35079	89409	
98287	74346	
40163	11007	
124907	51888	
97244	3796	
62404	20005	
115965	14699	
40705	30575	
100889	22303	
61686	85147	
112303	71754	
139802	4178	
55196	34411	
122084	56532	
32778	14226	
30190	51124	
89205	65291	
94300	21456	
117182	69924	
30886	98731	
65961	86461	
76432	22440	
87233	21163	
142987	96197	
22092	39529	
52788	39122	
134985	29148	
99242	96109	
64853	39138	
78317	7899	
47405	52086	
62290	90564	
5693	8034	
21315	72716	
128807	93153	
124643	95082	
63760	60879	
16447	82151	
20932	60656	
74000	73588	
115513	53690	
129821	23208	
45729	36065	
123326	25941	
107882	68445	
82699	30374	
128768	91449	
100354	4823	
123553	20570	
63880	87473	
12673	46698	
87222	94688	
121796	45024	
113317	81683	
34121	40750	
105061	32048	
77766	31367	
47494	89521	
47677	88619	
103418	55583	
146734	3728	
12306	45321	
145911	71950	
42532	36865	
96967	93639	
53310	89555	
138544	55218	
78229	33379	
8874	93955	
104486	95842	
141044	80792	
37165	63405	
113365	51394	
96116	92706	
24256	47054	
122851	49151	
32471	93263	
55782	33465	
128263	54634	
91676	66966	
107921	91230	
139579	91719	
31752	52654	
30321	58150	
27574	7724	
44374	36808	
148217	71619	
17677	68318	
54971	63041	
134057	87150	
51887	30783	
130924	99177	
91623	50735	
98587	57769	
48531	11265	
80269	52073	
148691	15378	
136162	46689	
76974	2737	
91009	56700	
95547	12271	
112505	66647	
59644	51619	
39769	58681	
73435	51063	
86107	5354	
94749	74354	
37947	5937	
71027	14019	
56757	24621	
119343	27942	
77948	32048	
75731	43095	
89111	77299	
71205	62032	
118967	34906	
72990	22432	
110243	98918	
4114	53547	
79012	95920	
114763	72728	
114940	35369	
19662	93083	
30993	42923	
148799	22398	
70184	72314	
18415	37806	
44509	62845	
84339	26305	
121918	94868	
136945	14751	
91175	94741	
74340	63476	
20665	69542	
104382	78384	
95427	43513	
12413	81592	
25778	8319	
42086	60557	
125172	26378	
66798	92406	
31833	81476	
9224	17101	
1042	98341	
140280	49444	
99884	2325	
88358	80914	
17414	72703	
107903	58397	
23389	96781	
104917	11013	
43753	8230	
25574	43371	
77808	7009	
130602	95805	
108568	1796	
29237	44799	
40938	47389	
38317	8439	
11026	33693	
80294	15476	
58643	81804	
139401	98172	
113687	2605	
68899	22801	
89844	41295	
75177	61055	
112698	77356	
117242	22213	
27849	80834	
105085	45982	
98784	54603	
25608	59083	
10384	72380	
81906	94847	
47775	64631	
85905	38630	
65720	34284	
96685	60626	
15711	49555	
110438	41891	
2674	93663	
32144	78226	
86876	11935	
96636	38939	
16323	50966	
43363	95077	
146001	34037	
83275	68496	
62527	54674	
67212	64537	
55501	41000	
43420	67436	
113535	23818	
47142	62119	
71458	19237	
81418	55047	
118156	90929	
113230	78386	
59728	1395	
145761	1568	
48977	87250	
34400	66246	
35054	3092	
63570	62400	
113788	97333	
108494	42811	
29441	34340	
128172	79900	
146380	33561	
29481	33008	
52691	74870	
28852	75345	
86404	27898	
63717	93170	
32668	76092	
81374	44296	
40102	40778	
69833	88532	
110124	3549	
102016	61841	
149577	13656	
20668	83863	
122287	52542	
139413	8969	
66963	66638	
115849	95873	
98390	92988	
760	12886	
68367	50285	
7291	28423	
97908	13934	
65556	98503	
101512	1009	
118513	35205	
134926	43301	
9355	38998	
34219	69008	
128427	95137	
103338	35852	
128635	23783	
12457	38684	
94586	65645	
109872	77834	
59705	49416	
57778	38846	
275	15396	
26684	35740	
51706	28817	
106522	23035	
137516	44714	
29289	16990	
69525	40611	
129447	68176	
121181	36046	
127606	61569	
26658	24874	
142816	15223	
47776	85034	
10501	98227	
685	55133	
133535	11842	
18018	54398	
104694	16700	
131011	97434	
119824	97628	
98863	82458	
51920	50844	
60082	22604	
83423	97389	
68920	3954	
142232	52112	
65085	27847	
130365	75316	
146240	71657	
92632	99404	
12358	53000	
149756	65644	
92282	31081	
92121	31840	
110562	60791	
18718	89545	
39181	99623	
78744	27989	
139704	88678	
141865	95514	
52128	90753	
17316	73551	
95585	95601	
128949	1798	
52845	49537	
91725	37322	
90745	23357	
73547	86513	
44305	78009	
30855	1246	
130332	63675	
95639	20502	
87658	30950	
12020	72540	
41769	72803	
130631	10731	
118023	10350	
47709	1008	
38130	73499	
114474	50626	
130683	24996	
84170	38879	
113562	43472	
129634	14980	
89930	92513	
24420	89416	
90709	94617	
1105	85814	
69770	93354	
115849	97829	
48554	11225	
112303	39221	
99923	98638	
113816	47496	
109764	24027	
99362	92091	
75919	99750	
63216	15424	
19852	16437	
121635	48697	
88522	65237	
16053	18835	
20784	58855	
87135	15709	
6594	39816	
134347	46115	
124335	23771	
44099	98379	
51287	33429	
12408	53963	
131386	66276	
71215	69509	
1724	42877	
17558	71361	
30132	33121	
11140	83429	
13012	48619	
56766	68499	
108147	77976	
6501	39487	
68821	94004	
87149	76076	
12748	48189	
62617	12866	
84392	59574	
131042	93710	
51546	45738	
107287	60597	
100662	99963	
26381	82390	
71830	58054	
94503	37788	
131020	68757	
104274	41372	
51184	74433	
78807	23281	
82023	25697	
92867	41778	
106580	22163	
118964	73549	
131240	66758	
73305	41794	
110822	27170	
126684	21727	
89921	77493	
86940	17907	
148070	15674	
31778	36240	
41702	28168	
112853	14914	
71948	80852	
30633	79847	
15549	74244	
141891	35786	
1949	51058	
90711	21856	
23565	76249	
13202	55038	
25106	48574	
52020	38645	
102290	33598	
59541	332	
9864	82256	
92552	43160	
71783	19223	
34876	91353	
138010	70695	
116031	70196	
74554	96465	
128894	91049	
23017	35916	
144248	25264	
92235	25602	
368	661	
10420	85684	
44337	72653	
142684	23915	
45996	90356	
137999	29148	
4860	69605	
128258	10231	
98811	18453	
126640	77229	
130269	89836	
27554	93403	
30922	12321	
113804	89079	
123002	27248	
23172	31510	
142536	46459	
42030	8375	
62889	82427	
90419	6640	
17254	61953	
11985	22643	
101828	31149	
111227	58556	
116197	91786	
113376	19386	
88520	1572	
98745	63415	
102731	51911	
53372	97478	
22544	39317	
47150	50600	
74366	34211	
55109	45691	
112654	57650	
118924	51744	
10022	85061	
140575	73255	
140563	80323	
96918	65561	
45903	25611	
137519	48642	
61314	32783	
83268	34105	
92852	96719	
35259	35181	
120496	58450	
2444	51085	
85285	61795	
64285	81172	
38726	60998	
123770	56560	
86097	30742	
92880	8942	
541	55516	
18264	40355	
22892	23502	
109313	68185	
108592	51969	
110886	86004	
66234	81356	
54895	39968	
96141	57436	
65011	82361	
117345	50413	
122842	85718	
86420	49228	
121921	5779	
113515	34950	
109287	65018	
105190	88139	
96484	3470	
126977	3109	
59450	58643	
22406	64495	
62483	40637	
112064	99988	
93961	93875	
54843	18854	
104357	71808	
90327	20535	
134464	49942	
10140	84375	
92005	62975	
92167	68426	
146615	14369	
4722	42597	
2926	86765	
115137	33253	
13917	57861	
68216	32876	
20511	22087	
106283	7770	
113680	47643	
123934	58308	
118568	5077	
127675	51059	
124754	84871	
49857	93243	
67563	95846	
119481	14262	
103093	47062	
34052	63581	
41099	36789	
93825	43394	
95759	14530	
83899	50861	
107791	48360	
63998	4657	
95047	32778	
72586	91306	
65151	29805	
61568	50966	
125989	7676	
136217	98765	
5910	47452	
81382	67934	
76613	41197	
81970	59943	
124366	48954	
24020	47312	
82052	44925	
59105	43941	
4598	18	
108222	10703	
35153	33878	
33027	73038	
87391	62939	
4234	75828	
42717	13995	
149735	99648	
42682	90231	
102498	46902	
86459	50459	
82559	57528	
72891	37871	
131679	69987	
58864	32684	
107871	21769	
26121	14841	
64990	70886	
62483	66802	
31277	65441	
987	3252	
132047	27873	
30589	62311	
73087	89193	
89291	44232	
87056	4434	
96554	46418	
121647	92355	
57191	54857	
64454	23279	
46838	44259	
72522	89708	
75370	10706	
73859	36971	
3569	17106	
120172	58937	
29975	96524	
21392	66321	
85915	68837	
49381	71451	
15118	78150	
134437	36645	
99351	46728	
113622	54525	
27284	94428	
90283	17512	
121932	58484	
17988	14178	
41055	70961	
74785	78898	
135918	15146	
103668	72393	
116455	58742	
76259	64792	
84921	94327	
65277	34795	
58150	7267	
149188	93765	
103126	83600	
108680	54233	
6696	27835	
61445	21858	
75012	42644	
92019	79840	
3611	3306	
94027	71311	
79728	89679	
62489	91398	
29600	82791	
145020	68297	
83740	55859	
39147	20940	
232	39604	
22866	84612	
113563	68862	
40570	60523	
136519	41947	
97510	62512	
103091	91704	
26745	33273	
135251	46704	
121845	44214	
70201	76371	
139295	68419	
67653	3155	
27038	75290	
32568	36203	
87859	18674	
56294	22765	
109394	68952	
67802	70374	
84638	5544	
675	92591	
37538	49544	
35644	50515	
71548	36737	
44650	2744	
108404	43355	
137838	2924	
43434	26677	
107322	13294	
67534	88477	
102432	30741	
145769	54930	
112790	609	
7785	43059	
129126	19612	
107321	65315	
20434	10412	
45775	10716	
42565	30009	
116334	88301	
111876	80437	
64988	85554	
22163	78157	
27790	93198	
62516	88203	
62400	90696	
25194	41028	
128689	57727	
42683	41701	
104730	45866	
51412	57653	
95119	22353	
79175	86598	
32798	21282	
12736	57310	
49893	55825	
87141	98173	
52608	91055	
54107	43242	
4399	86533	
75061	26942	
80198	38605	
113448	9676	
101951	51053	
140714	92044	
57258	25618	
37864	68931	
104884	88453	
31815	80305	
100309	87916	
146002	68886	
88531	60959	
28850	993	
42277	80005	
60204	26903	
100402	48108	
14771	69533	
64247	81441	
93663	67298	
107911	5265	
33334	83243	
118908	76157	
86806	51516	
94540	72851	
144484	5952	
14888	46863	
33999	90454	
72494	38638	
138174	440	
43486	42186	
83544	77224	
131689	46487	
9602	46394	
33637	32184	
34626	67928	
133085	68479	
140675	48598	
55029	19264	
145281	55027	
59708	81616	
55348	40328	
109162	34463	
18842	5200	
137385	33999	
134813	13364	
58128	7344	
9251	15666	
20665	43514	
103396	87689	
30692	63782	
23719	40292	
66485	71722	
116021	76385	
137129	3790	
36191	9788	
50758	27823	
10954	76860	
75472	51760	
7976	79834	
47703	25752	
111043	23306	
83438	19597	
92259	51336	
63463	62282	
144671	67104	
119257	4959	
89440	58361	
114883	80486	
19072	58495	
107163	69085	
109586	38091	
60239	69189	
43851	83346	
3293	54326	
18765	60711	
75518	17789	
127893	89901	
41325	47027	
118523	82877	
58565	37115	
17446	85393	
42936	13911	
2578	45995	
43868	52743	
50361	21540	
21823	92512	
49262	89397	
125324	62149	
93034	8731	
113878	36165	
77357	42251	
24897	6288	
37718	82738	
22128	13591	
25150	78855	
102184	65375	
71358	88368	
70644	2530	
90929	878	
104754	61602	
85811	87910	
85002	99370	
4457	43180	
35215	23268	
110939	73230	
15694	2352	
130940	60154	
14996	18856	
68090	12301	
56652	29741	
31009	43866	
141269	39404	
108282	28435	
51169	34739	
51840	99702	
109306	8075	
106099	39415	
41072	91505	
93189	50182	
52638	74388	
34338	91133	
127210	55885	
130621	53129	
78090	43606	
31142	85362	
101684	79945	
62728	65032	
65278	14870	
22014	58668	
136805	77248	
125477	93720	
5721	62004	
143452	72524	
140932	21959	
116248	41302	
5691	62412	
24484	64381	
87773	73263	
29590	65770	
99913	28400	
93277	22868	
87437	43519	
142118	25990	
35465	59248	
125278	33967	
1521	59003	
66850	65414	
148641	80532	
38658	9016	
36171	21026	
71748	44080	
28380	11869	
135620	5057	
33948	74153	
99065	56435	
57636	57450	
138579	87815	
60234	54114	
115216	52201	
103864	85774	
11551	48529	
42683	32122	
94924	61078	
90567	85532	
82809	98224	
27752	1044	
133165	81288	
6099	86718	
105574	44990	
98539	65328	
77771	44375	
80975	28886	
107052	24673	
72656	43464	
146523	7396	
104385	2117	
8931	31334	
30135	41519	
41430	82619	
18240	34946	
52901	91048	
110112	63538	
28889	77106	
32374	50336	
106479	10760	
106829	31512	
23791	78218	
115662	26059	
146685	41492	
18931	89188	
136616	19467	
146182	77224	
130465	39586	
53288	10479	
75814	6217	
107582	5914	
81227	70963	
138022	85104	
149706	96355	
92567	34745	
100273	49330	
13750	94838	
80762	27360	
139909	91674	
52921	5461	
31302	32393	
104030	77618	
101149	22892	
52986	81240	
14643	22350	
97182	11156	
74567	84375	
36862	7750	
119679	89282	
142405	7661	
72364	42620	
38931	86386	
4619	57692	
97393	94701	
536	10137	
24788	44663	
126365	30157	
9680	4237	
57209	93508	
126068	35485	
25083	16288	
18739	49969	
28285	70253	
22707	70101	
132558	62588	
96718	12390	
141336	58526	
85814	39065	
136800	32414	
111318	70533	
136683	27324	
59379	99759	
57661	79682	
43665	1808	
149373	516	
89362	31237	
26421	9945	
51929	97938	
120886	87216	
50973	24467	
36568	23825	
103913	99393	
99646	23762	
115408	88446	
11288	66962	
54525	71293	
22242	45846	
140969	79985	
22010	26397	
37334	58192	
23903	45057	
106520	45603	
113829	58221	
51299	25677	
80532	57078	
87056	43733	
4304	21207	
23193	45394	
129716	89613	
99587	26547	
85224	77547	
103932	5000	
94929	23163	
141450	69072	
86567	60082	
55955	55871	
45634	81679	
107514	23884	
122941	67888	
7191	117	
76765	47952	
102672	36719	
491	82753	
103395	44974	
11965	17858	
106854	32268	
63379	26301	
120821	37914	
39612	77888	
45274	71969	
54217	80469	
50299	61587	
23945	85760	
45645	86835	
32260	15573	
83735	10462	
35236	3412	
12785	87508	
64061	27202	
15323	67943	
10924	90501	
54458	48895	
49757	87675	
20973	55175	
56391	68120	
119358	5815	
31443	47098	
137892	32511	
97306	97290	
147540	94061	
77388	7154	
39272	73500	
117548	41621	
42872	79129	
21176	95503	
34661	60787	
43671	52299	
39845	45246	
110876	94459	
130824	20771	
83879	43383	
109385	35496	
52778	2421	
124928	88343	
1864	39425	
44196	41838	
134345	5913	
38302	27395	
83179	39240	
77144	30834	
99011	42813	
122004	13860	
36865	60615	
9578	45693	
29025	58063	
91609	15139	
140878	66706	
94591	71686	
41377	9978	
44340	67248	
100503	13400	
12304	53546	
78240	223	
81388	72136	
18388	3552	
135222	68786	
139648	126	
103470	17936	
144094	88205	
53805	72754	
37347	81004	
100486	8569	
137729	46780	
138132	75109	
6045	67708	
32643	43932	
129595	97155	
12027	86292	
31141	25529	
128487	18589	
146267	56401	
100836	92110	
14740	47367	
131125	88394	
40194	13202	
127523	11375	
45827	94599	
33281	8475	
9828	38378	
144989	27067	
112753	83505	
40227	69937	
20680	7734	
18716	46497	
82475	11385	
121043	29496	
85539	79312	
42504	23290	
88402	7052	
43054	46054	
74929	11082	
109007	4040	
62632	92626	
119631	93404	
33388	36495	
99101	22522	
6130	62379	
80422	39586	
124434	83751	
69300	21668	
48631	9844	
97508	5548	
144274	50289	
120821	4873	
117342	96577	
70540	31065	
67167	55848	
135989	31091	
40948	19138	
99748	71856	
67147	22400	
124393	94870	
105443	88575	
61073	27203	
10509	62439	
117097	73970	
141564	3614	
74926	63405	
74923	41798	
20432	13232	
94509	70266	
46773	57077	
13136	35776	
50073	5506	
104811	19530	
100867	11499	
23494	3407	
25027	79620	
102441	82818	
22184	37416	
67773	29612	
36830	11615	
104590	46507	
107588	38671	
17106	46917	
68620	49442	
17395	52746	
26187	49424	
148696	27430	
27696	5737	
99506	14944	
78977	91297	
99186	53619	
83201	46232	
30856	92870	
57007	90245	
15958	13257	
35224	42174	
12851	96238	
28107	35527	
49835	46530	
29517	52885	
148915	60199	
140867	5341	
9339	20719	
125933	70173	
123772	5335	
146579	74983	
121009	82974	
136166	81446	
23299	39104	
88265	68334	
64876	80851	
81001	38308	
71772	14109	
66503	97543	
82426	4688	
101287	53594	
1058	355	
116641	40080	
77853	18575	
129316	31538	
132814	26691	
97482	9327	
99161	7268	
109847	75361	
107118	9732	
144171	2744	
86931	2333	
89511	63397	
61024	9867	
98876	45285	
39443	57859	
4335	63688	
98531	23892	
77176	20477	
47010	51193	
10554	60092	
125004	40695	
71421	39983	
28268	95545	
100871	95486	
118462	96582	
39577	84406	
121791	78428	
26757	15253	
14832	51563	
10574	82260	
81498	65040	
56136	64145	
143163	19980	
122238	49816	
137214	34081	
126850	83246	
83033	94889	
144622	37658	
131664	51154	
144122	8816	
73543	96890	
107863	81435	
74228	69218	
119000	76903	
60371	35058	
21648	16712	
121971	47978	
39926	55818	
111133	34304	
129477	92982	
142693	91611	
129184	30333	
146874	44203	
13027	43748	
102359	6658	
99780	44716	
40812	21043	
71608	349	
63302	91846	
78931	85455	
128043	71349	
23975	22837	
63234	96038	
22589	25926	
70142	94757	
14978	69257	
35484	38844	
142728	84604	
44962	48658	
67822	38881	
68087	32286	
91290	54886	
138577	99047	
28466	51248	
97418	45498	
23898	58979	
103484	838	
135383	32304	
9611	28471	
19234	47963	
73746	59597	
78968	65287	
14309	12504	
106447	29569	
136117	95954	
45379	16454	
91411	92825	
110927	65074	
97052	62120	
60407	56902	
135314	92946	
93409	57813	
64987	56250	
11668	12363	
120914	68497	
55080	93306	
96700	58829	
131357	19459	
126661	11170	
103016	84318	
45225	32927	
122344	30021	
90126	52648	
78183	89283	
99614	4780	
42764	67700	
119155	69378	
123149	52953	
131819	52485	
76561	78044	
87995	25737	
8627	27194	
113824	70616	
35139	91857	
137664	974	
16167	84135	
11535	9325	
147695	76500	
26382	76350	
115750	19374	
2974	5701	
142052	85903	
47330	45887	
138400	30757	
132561	77947	
26883	90934	
51707	74098	
103080	45	
133395	12932	
94095	21989	
53899	30513	
123633	66449	
125070	41136	
91037	89702	
34326	81295	
127377	44454	
35597	12712	
128997	77514	
102993	22141	
1153	70123	
116097	78224	
106590	4621	
93876	21665	
126218	41384	
76889	33764	
94837	55732	
43064	94910	
88585	36656	
48599	8252	
58678	49551	
98233	65648	
26027	12960	
94226	17385	
